council,session_id,session_datetime,body_name,normalized_body_name,cdp_url,minutes_pdf_url,source_video_url,transcript_as_csv_path
seattle,d7eaaf2708a6,2021-01-19 17:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/0148555474d5?s=0,https://legistar2.granicus.com/seattle/meetings/2021/1/4645_M_Council_Briefing_21-01-19_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_011921_2012105V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-0148555474d5/session-d7eaaf2708a6/transcript.csv
seattle,18066feac869,2022-05-18 16:30:00+00:00,Finance and Housing Committee,housing committee,https://councildataproject.org/seattle/#/events/038f08f442c6?s=0,https://legistar2.granicus.com/seattle/meetings/2022/5/5120_M_Finance_and_Housing_Committee_22-05-18_Committee_Minutes.pdf,https://video.seattle.gov/media/council/fin_051822_2612217V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-038f08f442c6/session-18066feac869/transcript.csv
seattle,f16d100e510a,2020-09-09 16:30:00+00:00,Land Use and Neighborhoods Committee,other,https://councildataproject.org/seattle/#/events/af7492eec004?s=0,https://legistar2.granicus.com/seattle/meetings/2020/9/4523_M_Land_Use_and_Neighborhoods_Committee_20-09-09_Committee_Minutes.pdf,https://video.seattle.gov/media/council/land_090920_2632023V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-af7492eec004/session-f16d100e510a/transcript.csv
seattle,e8e32d582a83,2021-10-15 16:30:00+00:00,Select Budget Committee,other,https://councildataproject.org/seattle/#/events/c7e536d29c4e?s=1,https://legistar2.granicus.com/seattle/meetings/2021/10/4860_M_Select_Budget_Committee_21-10-15_Committee_Minutes.pdf,https://video.seattle.gov/media/council/budget_101521_2062125V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-c7e536d29c4e/session-e8e32d582a83/transcript.csv
seattle,7f74c8c60869,2021-10-11 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/e30e1c9b3da7?s=0,https://legistar2.granicus.com/seattle/meetings/2021/10/4892_M_City_Council_21-10-11_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_101121_2022177V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-e30e1c9b3da7/session-7f74c8c60869/transcript.csv
seattle,683731faef2f,2020-04-13 16:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/8d7e8d1fd122?s=0,https://legistar2.granicus.com/seattle/meetings/2020/4/4385_M_Council_Briefing_20-04-13_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_041320_2012029V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-8d7e8d1fd122/session-683731faef2f/transcript.csv
seattle,59e82e951afe,2022-01-11 17:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/924690a901d9?s=0,https://legistar2.granicus.com/seattle/meetings/2022/1/4951_M_Public_Safety_and_Human_Services_Committee_22-01-11_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_011122_2652201V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-924690a901d9/session-59e82e951afe/transcript.csv
seattle,7dac85f8f528,2021-11-22 18:00:00+00:00,Select Budget Committee,other,https://councildataproject.org/seattle/#/events/a6e71201a853?s=0,https://legistar2.granicus.com/seattle/meetings/2021/11/4869_M_Select_Budget_Committee_21-11-22_Committee_Minutes.pdf,https://video.seattle.gov/media/council/budget_112221_2062151V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-a6e71201a853/session-7dac85f8f528/transcript.csv
seattle,2bfa54212a15,2020-12-08 17:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/9631c1f9dad4?s=0,https://legistar2.granicus.com/seattle/meetings/2020/12/4616_M_Public_Safety_and_Human_Services_Committee_20-12-08_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_120820_2652025V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-9631c1f9dad4/session-2bfa54212a15/transcript.csv
seattle,42c7d47dd1b9,2021-12-14 17:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/7fe4c0d99b44?s=0,https://legistar2.granicus.com/seattle/meetings/2021/12/4937_M_Public_Safety_and_Human_Services_Committee_21-12-14_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_121421_2652141V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-7fe4c0d99b44/session-42c7d47dd1b9/transcript.csv
seattle,55506d4e8085,2020-11-09 22:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/a90f1a98b967?s=0,https://legistar2.granicus.com/seattle/meetings/2020/11/4590_M_City_Council_20-11-09_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_110920_2022085V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-a90f1a98b967/session-55506d4e8085/transcript.csv
seattle,60c31f54e81b,2020-01-06 22:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/acd883f2f72b?s=0,http://legistar2.granicus.com/seattle/meetings/2020/1/4251_M_City_Council_20-01-06_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_010620_2022001V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-acd883f2f72b/session-60c31f54e81b/transcript.csv
seattle,af36ca9e5112,2020-03-16 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/fa6b305e22cf?s=0,https://legistar2.granicus.com/seattle/meetings/2020/3/4358_M_City_Council_20-03-16_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_031620_2022021V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-fa6b305e22cf/session-af36ca9e5112/transcript.csv
seattle,0cf3520c290b,2021-04-07 16:30:00+00:00,Transportation and Utilities Committee,other,https://councildataproject.org/seattle/#/events/a440423a7702?s=0,https://legistar2.granicus.com/seattle/meetings/2021/4/4719_M_Transportation_and_Utilities_Committee_21-04-07_Committee_Minutes.pdf,https://video.seattle.gov/media/council/tran_040721_2672111V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-a440423a7702/session-0cf3520c290b/transcript.csv
seattle,415b06af6e18,2022-09-13 16:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/c688bfa2c288?s=0,,https://video.seattle.gov/media/council/safe_091322_2652231V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-c688bfa2c288/session-415b06af6e18/transcript.csv
seattle,9c1ab87e6602,2020-09-25 16:30:00+00:00,Transportation and Utilities Committee,other,https://councildataproject.org/seattle/#/events/056e2a6bd85d?s=0,https://legistar2.granicus.com/seattle/meetings/2020/9/4552_M_Transportation_and_Utilities_Committee_20-09-25_Committee_Minutes.pdf,https://video.seattle.gov/media/council/tran_092520_2672027V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-056e2a6bd85d/session-9c1ab87e6602/transcript.csv
seattle,4451f1588746,2022-04-06 16:30:00+00:00,Finance and Housing Committee,housing committee,https://councildataproject.org/seattle/#/events/fa5ce232ab04?s=0,https://legistar2.granicus.com/seattle/meetings/2022/4/5074_M_Finance_and_Housing_Committee_22-04-06_Committee_Minutes.pdf,https://video.seattle.gov/media/council/fin_040622_2612211V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-fa5ce232ab04/session-4451f1588746/transcript.csv
seattle,935c8787e2d6,2022-05-31 20:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/ef3d675bab56?s=0,https://legistar2.granicus.com/seattle/meetings/2022/5/5142_M_City_Council_22-05-31_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_053122_2022244V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-ef3d675bab56/session-935c8787e2d6/transcript.csv
seattle,91eb1c4e2322,2020-02-07 01:00:00+00:00,Community Economic Development Committee,other,https://councildataproject.org/seattle/#/events/ac93fed50793?s=0,https://legistar2.granicus.com/seattle/meetings/2020/2/4315_M_Community_Economic_Development_Committee_20-02-06_Committee_Minutes.pdf,https://video.seattle.gov/media/council/econ_020620_2602002V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-ac93fed50793/session-91eb1c4e2322/transcript.csv
seattle,e0a064b4b541,2023-05-17 16:30:00+00:00,Finance and Housing Committee,housing committee,https://councildataproject.org/seattle/#/events/c36ae42e3170?s=0,,https://video.seattle.gov/media/council/fin_051723_2612317V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-c36ae42e3170/session-e0a064b4b541/transcript.csv
seattle,d14e224e9f96,2021-07-13 16:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/9cf5d3936b44?s=0,https://legistar2.granicus.com/seattle/meetings/2021/7/4813_M_Public_Safety_and_Human_Services_Committee_21-07-13_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_071321_2652125V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-9cf5d3936b44/session-d14e224e9f96/transcript.csv
seattle,9a8dea3e8135,2023-07-07 21:00:00+00:00,Public Assets and Homelessness Committee,other,https://councildataproject.org/seattle/#/events/d0f114d1138e?s=0,,https://video.seattle.gov/media/council/assets_070723_2702325V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-d0f114d1138e/session-9a8dea3e8135/transcript.csv
seattle,cc6a26779393,2022-06-13 21:00:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/f9a5a1e19246?s=0,,https://video.seattle.gov/media/council/brief_061322_2012239V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-f9a5a1e19246/session-cc6a26779393/transcript.csv
seattle,8070e17c504d,2021-12-07 22:00:00+00:00,Public Assets and Native Communities Committee,other,https://councildataproject.org/seattle/#/events/768ca77f509c?s=0,https://legistar2.granicus.com/seattle/meetings/2021/12/4920_M_Public_Assets_and_Native_Communities_Committee_21-12-07_Committee_Minutes.pdf,https://video.seattle.gov/media/council/asset_120721_2642121V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-768ca77f509c/session-8070e17c504d/transcript.csv
seattle,73b6b4437017,2020-02-18 17:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/66b9289a7475?s=0,https://legistar2.granicus.com/seattle/meetings/2020/2/4326_M_Council_Briefing_20-02-18_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_021820_2012013V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-66b9289a7475/session-73b6b4437017/transcript.csv
seattle,949c0e54b479,2023-02-21 22:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/07eaf32ba1b7?s=0,,https://video.seattle.gov/media/council/council_022123_2022315V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-07eaf32ba1b7/session-949c0e54b479/transcript.csv
seattle,fa9ac4ff08dc,2021-03-15 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/dab6b8139cf7?s=0,https://legistar2.granicus.com/seattle/meetings/2021/3/4699_M_City_Council_21-03-15_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_031521_2022121V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-dab6b8139cf7/session-fa9ac4ff08dc/transcript.csv
seattle,9d7444d9fa4a,2020-05-26 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/b290dd528b2e?s=0,https://legistar2.granicus.com/seattle/meetings/2020/5/4427_M_City_Council_20-05-26_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_052620_2022041V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-b290dd528b2e/session-9d7444d9fa4a/transcript.csv
seattle,0b19fd44d13d,2021-08-10 16:30:00+00:00,Public Safety and Human Services Committee,other,https://councildataproject.org/seattle/#/events/04c145352adc?s=0,https://legistar2.granicus.com/seattle/meetings/2021/8/4842_M_Public_Safety_and_Human_Services_Committee_21-08-10_Committee_Minutes.pdf,https://video.seattle.gov/media/council/safe_081021_2652129V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-04c145352adc/session-0b19fd44d13d/transcript.csv
seattle,d07399bcf688,2020-12-01 22:00:00+00:00,Public Assets and Native Communities Committee,other,https://councildataproject.org/seattle/#/events/55364d1f8a70?s=0,https://legistar2.granicus.com/seattle/meetings/2020/12/4603_M_Public_Assets_and_Native_Communities_Committee_20-12-01_Committee_Minutes.pdf,https://video.seattle.gov/media/council/asset_120120_2642011V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-55364d1f8a70/session-d07399bcf688/transcript.csv
seattle,e3d6d67bec42,2022-11-16 01:00:00+00:00,Select Budget Committee,other,https://councildataproject.org/seattle/#/events/f6f980345a6d?s=0,https://legistar2.granicus.com/seattle/meetings/2022/11/5252_M_Select_Budget_Committee_22-11-15_Committee_Minutes.pdf,https://video.seattle.gov/media/council/budget_111522_2062235V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-f6f980345a6d/session-e3d6d67bec42/transcript.csv
seattle,c5cfcff2fa7d,2021-09-27 16:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/3505f7ad9311?s=0,https://legistar2.granicus.com/seattle/meetings/2021/9/4887_M_Council_Briefing_21-09-27_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_092721_2012175V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-3505f7ad9311/session-c5cfcff2fa7d/transcript.csv
seattle,3e333bb00de2,2020-09-24 18:00:00+00:00,Sustainability and Renters' Rights Committee,housing committee,https://councildataproject.org/seattle/#/events/0297cdf1f284?s=0,https://legistar2.granicus.com/seattle/meetings/2020/9/4553_M_Sustainability_and_Renters'_Rights_Committee_20-09-24_Committee_Minutes.pdf,https://video.seattle.gov/media/council/sust_092420_2662013V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-0297cdf1f284/session-3e333bb00de2/transcript.csv
seattle,76754f63fed9,2021-05-03 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/4d171b7191c9?s=0,https://legistar2.granicus.com/seattle/meetings/2021/5/4746_M_City_Council_21-05-03_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_050321_2022135V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-4d171b7191c9/session-76754f63fed9/transcript.csv
seattle,f2657de90dcc,2020-06-22 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/cdde8633bcc6?s=0,,https://video.seattle.gov/media/council/council_062220_2022049V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-cdde8633bcc6/session-f2657de90dcc/transcript.csv
seattle,121717a02f70,2022-06-07 21:00:00+00:00,City Council,full council,https://councildataproject.org/seattle/#/events/36de70d0553a?s=0,https://legistar2.granicus.com/seattle/meetings/2022/6/5153_M_City_Council_22-06-07_Full_Council_Meeting_Minutes.pdf,https://video.seattle.gov/media/council/council_060722_2022245V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-36de70d0553a/session-121717a02f70/transcript.csv
seattle,42537655cf11,2021-02-16 17:30:00+00:00,Council Briefing,other,https://councildataproject.org/seattle/#/events/742bc838386e?s=0,https://legistar2.granicus.com/seattle/meetings/2021/2/4668_M_Council_Briefing_21-02-16_Committee_Minutes.pdf,https://video.seattle.gov/media/council/brief_021621_2012113V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-742bc838386e/session-42537655cf11/transcript.csv
seattle,48f5c259d24e,2022-06-08 21:00:00+00:00,Land Use Committee,other,https://councildataproject.org/seattle/#/events/7eda93af8ebe?s=0,https://legistar2.granicus.com/seattle/meetings/2022/6/5154_M_Land_Use_Committee_22-06-08_Committee_Minutes.pdf,https://video.seattle.gov/media/council/land_060822_2722217V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-7eda93af8ebe/session-48f5c259d24e/transcript.csv
seattle,858e70274395,2022-07-20 16:30:00+00:00,Finance and Housing Committee,housing committee,https://councildataproject.org/seattle/#/events/ebf6a1f2912c?s=0,https://legistar2.granicus.com/seattle/meetings/2022/7/5191_M_Finance_and_Housing_Committee_22-07-20_Committee_Minutes.pdf,https://video.seattle.gov/media/council/fin_072022_2612225V.mp4,/Users/evamaxfield/active/research/publicspeak/cdp-datasets/cdp-seattle-21723dcf/event-ebf6a1f2912c/session-858e70274395/transcript.csv
