2	266	Other	1.0
2	266	PH	0.0
2	267	PC	0.0
2	267	Other	1.0
2	267	PH	0.0
2	268	PC	0.0
2	268	Other	1.0
2	268	PH	0.0
2	269	PC	0.0
2	269	Other	1.0
2	269	PH	0.0
2	270	PC	0.0
2	270	Other	1.0
2	270	PH	0.0
2	271	PC	0.0
2	271	Other	1.0
2	271	PH	0.0
2	272	PC	0.0
2	272	Other	1.0
2	272	PH	0.0
2	273	PC	0.0
2	273	Other	1.0
2	273	PH	0.0
2	274	PC	0.0
2	274	Other	1.0
2	274	PH	0.0
2	275	PC	0.0
2	275	Other	1.0
2	275	PH	0.0
2	276	PC	0.0
2	276	Other	1.0
2	276	PH	0.0
2	277	PC	0.0
2	277	Other	1.0
2	277	PH	0.0
2	278	PC	0.0
2	278	Other	1.0
2	278	PH	0.0
2	279	PC	0.0
2	279	Other	1.0
2	279	PH	0.0
2	280	PC	0.0
2	280	Other	1.0
2	280	PH	0.0
2	281	PC	0.0
2	281	Other	1.0
2	281	PH	0.0
2	282	PC	0.0
2	282	Other	1.0
2	282	PH	0.0
2	283	PC	0.0
2	283	Other	1.0
2	283	PH	0.0
2	284	PC	0.0
2	284	Other	1.0
2	284	PH	0.0
2	285	PC	0.0
2	285	Other	1.0
2	285	PH	0.0
2	286	PC	0.0
2	286	Other	1.0
2	286	PH	0.0
2	287	PC	0.0
2	287	Other	1.0
2	287	PH	0.0
2	288	PC	0.0
2	288	Other	1.0
2	288	PH	0.0
2	289	PC	0.0
2	289	Other	1.0
2	289	PH	0.0
2	290	PC	0.0
2	290	Other	1.0
2	290	PH	0.0
2	291	PC	0.0
2	291	Other	1.0
2	291	PH	0.0
2	292	PC	0.0
2	292	Other	1.0
2	292	PH	0.0
2	293	PC	0.0
2	293	Other	1.0
2	293	PH	0.0
2	294	PC	0.0
2	294	Other	1.0
2	294	PH	0.0
2	295	PC	0.0
2	295	Other	1.0
2	295	PH	0.0
2	296	PC	1.0
2	296	Other	0.0
2	296	PH	0.0
2	297	PC	1.0
2	297	Other	0.0
2	297	PH	0.0
